County,Year,Gender,Level,Enrollment
Wajir,2011,male,secondary,6049
Tana River,2014,female,secondary,1089
Lamu,2012,male,secondary,4578
Bungoma,2018,female,secondary,9127
 ,2011,female,primary,155
Nairobi,2010,female,primary,9262
Kisumu,2010,male,secondary,1958
Vihiga,2018,female,primary,5779
Trans Nzoia,2010,male,secondary,6144
Turkana,2020,male,primary,5063
Marsabit,2017,female,primary,3830
Turkana,2012,male,secondary,9046
Elgeyo Marakwet,2010,female,secondary,8831
Nairobi,2014,female,secondary,9794
Makueni,2020,female,secondary,6659
Mandera,2013,female,secondary,441
Migori,2017,female,secondary,6040
Mombasa,2018,male,secondary,5925
Trans Nzoia,2011,male,primary,7358
Mandera,2012,female,primary,4628
Bungoma,2020,female,secondary,6370
Mombasa,2021,female,secondary,9528
Laikipia,2018,female,primary,948
Vihiga,2019,male,secondary,8179
Kakamega,2015,female,primary,6115
Busia,2014,male,primary,459
Wajir,2021,male,primary,7568
Makueni,2022,male,primary,4646
Garissa,2011,female,primary,392
Garissa,2022,male,secondary,1787
Nyeri,2011,male,secondary,7374
Meru,2022,male,secondary,4741
Murang'a,2015,male,primary,7418
Migori,2019,female,secondary,6362
 ,2018,male,secondary,2454
Kericho,2019,female,primary,9658
Bungoma,2010,female,secondary,3674
Marsabit,2022,male,secondary,1377
Tana River,2017,female,secondary,6701
Nakuru,2012,male,secondary,2597
Kakamega,2012,female,primary,141
Turkana,2017,female,secondary,2659
Makueni,2015,male,secondary,4596
Elgeyo Marakwet,2010,male,primary,9031
Kitui,2022,male,secondary,5661
Uasin Gishu,2016,female,secondary,6142
Busia,2022,male,primary,5626
Nyeri,2011,female,secondary,8787
Lamu,2022,female,secondary,8472
Vihiga,2020,male,secondary,423
Embu,2013,female,secondary,6999
Machakos,2020,male,secondary,4249
Kiambu,2019,female,secondary,1750
Murang'a,2013,female,secondary,4757
Laikipia,2021,male,secondary,1967
Kilifi,2017,male,primary,4088
Tana River,2020,male,primary,7789
Marsabit,2016,male,primary,2946
Kakamega,2012,female,secondary,9641
Kericho,2018,female,secondary,5394
Kajiado,2020,female,primary,7880
Kajiado,2017,male,secondary,5075
Uasin Gishu,2014,female,primary,7230
Kericho,2012,female,secondary,1531
Bomet,2017,female,primary,2990
Kisumu,2019,male,secondary,7155
Vihiga,2021,female,secondary,4493
Kajiado,2015,male,secondary,9335
Kirinyaga,2022,male,primary,933
Kiambu,2012,female,secondary,1460
Narok,2018,female,secondary,2723
Kajiado,2018,male,primary,285
Bungoma,2020,female,primary,264
Kajiado,2016,female,secondary,6816
Taita Taveta,2010,male,primary,1762
Taita Taveta,2014,male,primary,40
Kiambu,2013,male,primary,5827
Uasin Gishu,2014,male,primary,8259
Wajir,2022,female,primary,987
Migori,2020,female,secondary,7804
Kiambu,2020,female,secondary,7789
Lamu,2015,male,primary,5717
Meru,2012,female,secondary,3198
Makueni,2014,male,secondary,5374
Kakamega,2019,female,secondary,4790
Siaya,2020,male,primary,7183
Kiambu,2022,female,secondary,2524
Kirinyaga,2020,female,secondary,9277
Vihiga,2022,male,primary,2479
Kakamega,2017,male,primary,5154
Busia,2021,female,secondary,9777
Tharaka-Nithi,2015,female,secondary,1492
Nyandarua,2013,female,secondary,660
Busia,2017,male,secondary,1348
West Pokot,2021,female,secondary,9491
Kakamega,2018,female,primary,7851
Garissa,2022,female,secondary,7156
Elgeyo Marakwet,2019,female,primary,7368
Nakuru,2012,female,primary,3516
Nakuru,2021,male,secondary,9250
Mombasa,2022,male,secondary,9168
Vihiga,2010,female,secondary,4577
Marsabit,2012,male,secondary,727
Wajir,2022,female,primary,7468
Mombasa,2019,male,primary,342
Mandera,2014,male,primary,1447
Tharaka-Nithi,2014,male,secondary,6581
Kericho,2020,female,primary,6317
Vihiga,2011,female,primary,526
West Pokot,2022,male,primary,6748
Isiolo,2022,male,secondary,405
Taita Taveta,2014,female,secondary,7986
Taita Taveta,2021,male,primary,9765
Busia,2010,female,primary,3740
Kiambu,2017,male,primary,1846
Kitui,2013,female,secondary,1478
Narok,2015,male,secondary,771
Embu,2018,female,secondary,5525
Kakamega,2011,female,secondary,8770
Trans Nzoia,2011,female,secondary,193
West Pokot,2011,male,primary,2007
Embu,2016,male,secondary,1185
Uasin Gishu,2013,male,secondary,2394
Lamu,2015,female,secondary,9984
Kakamega,2021,female,secondary,9302
Homa Bay,2022,female,primary,4005
Kericho,2015,female,secondary,7429
Makueni,2020,male,secondary,2261
Samburu,2018,female,primary,3736
Nakuru,2019,male,primary,6716
Kirinyaga,2011,female,secondary,4875
Embu,2013,male,secondary,8921
Kilifi,2012,female,primary,4378
Garissa,2016,male,primary,7815
Mombasa,2021,female,secondary,3451
Wajir,2021,female,primary,7616
Narok,2016,male,secondary,9836
Uasin Gishu,2020,female,secondary,2800
West Pokot,2011,male,secondary,8333
Migori,2014,male,primary,5410
Narok,2013,female,secondary,1455
Mandera,2013,female,secondary,5808
Trans Nzoia,2013,female,primary,6796
Garissa,2020,female,secondary,4796
Kilifi,2020,male,secondary,5093
Uasin Gishu,2016,female,secondary,1325
Elgeyo Marakwet,2013,female,primary,4976
Elgeyo Marakwet,2020,female,secondary,9405
Kericho,2011,male,primary,1159
Kitui,2019,male,primary,4650
Machakos,2020,male,primary,4987
Marsabit,2020,male,primary,4697
Tana River,2022,female,primary,340
Kitui,2015,male,secondary,3828
Narok,2012,male,primary,6376
Isiolo,2019,male,primary,1800
Murang'a,2011,male,secondary,5463
Busia,2016,female,primary,4912
Marsabit,2013,male,primary,4648
Samburu,2015,female,primary,855
Makueni,2020,male,secondary,2866
Tharaka-Nithi,2010,male,secondary,182
Nyeri,2015,female,primary,3112
Taita Taveta,2013,male,secondary,5670
Kericho,2014,male,primary,4492
Elgeyo Marakwet,2013,female,primary,5823
Homa Bay,2020,male,secondary,5002
Isiolo,2015,male,secondary,1356
Laikipia,2015,female,secondary,3629
West Pokot,2010,female,secondary,3628
Uasin Gishu,2018,female,secondary,8210
Uasin Gishu,2012,male,primary,6132
Isiolo,2014,male,secondary,9324
Taita Taveta,2015,male,secondary,6588
Embu,2014,male,primary,3311
Lamu,2014,male,primary,6048
Machakos,2016,female,primary,6246
Uasin Gishu,2010,male,primary,987
Turkana,2022,male,primary,3321
Bungoma,2011,female,primary,4615
Migori,2017,female,secondary,8365
Embu,2015,female,primary,3741
Garissa,2012,female,secondary,3052
Garissa,2021,female,secondary,6574
Kiambu,2011,female,primary,726
Uasin Gishu,2017,female,secondary,5806
Tharaka-Nithi,2012,male,secondary,1875
 ,2015,male,primary,6993
Uasin Gishu,2014,male,secondary,4033
Wajir,2010,female,secondary,5443
Garissa,2012,female,primary,989
Turkana,2016,female,secondary,3744
Taita Taveta,2020,male,secondary,8611
Mombasa,2011,female,secondary,935
 ,2013,female,primary,3808
Kajiado,2013,male,primary,331
Marsabit,2018,female,primary,7922
Garissa,2021,female,secondary,2702
Vihiga,2018,female,secondary,5054
Turkana,2020,female,secondary,3868
Kirinyaga,2017,male,secondary,4200
Elgeyo Marakwet,2022,female,primary,201
Homa Bay,2015,female,primary,2497
Busia,2011,male,secondary,1842
Mandera,2021,male,secondary,9101
Homa Bay,2018,female,secondary,4658
Kilifi,2013,female,primary,7544
Kisumu,2014,male,secondary,7718
Lamu,2016,female,primary,770
Mandera,2013,male,secondary,3155
Siaya,2013,female,primary,1628
Machakos,2012,male,primary,386
 ,2010,female,primary,6031
Uasin Gishu,2019,male,secondary,6439
Isiolo,2013,female,secondary,6401
Uasin Gishu,2022,female,secondary,4008
 ,2011,male,primary,2466
Nyeri,2018,male,secondary,2282
Nairobi,2017,male,primary,1856
Kakamega,2022,female,primary,7980
Embu,2021,female,secondary,1998
Nyandarua,2012,male,primary,5476
Narok,2018,female,secondary,9428
Migori,2012,male,secondary,4669
Wajir,2012,female,primary,9342
Kajiado,2015,male,secondary,4318
Makueni,2019,male,primary,7064
Nakuru,2017,male,primary,7446
Homa Bay,2017,male,primary,1431
Uasin Gishu,2019,female,primary,5624
Vihiga,2011,female,secondary,7461
Migori,2010,male,secondary,1819
West Pokot,2013,female,secondary,1130
Turkana,2013,male,primary,6563
Kericho,2018,male,secondary,2658
Machakos,2014,male,secondary,3500
Makueni,2022,female,secondary,8566
Taita Taveta,2022,male,secondary,2120
Tharaka-Nithi,2021,female,primary,4020
Trans Nzoia,2010,male,secondary,3259
Murang'a,2015,male,secondary,1823
Siaya,2018,male,secondary,1474
Embu,2016,male,secondary,2242
Garissa,2013,male,secondary,3243
Bomet,2014,female,secondary,6990
Kericho,2016,female,primary,5160
Meru,2013,male,primary,3134
Migori,2020,female,primary,2070
Lamu,2016,male,secondary,1141
Wajir,2012,female,primary,1635
Homa Bay,2016,female,secondary,4000
Kilifi,2014,male,secondary,3361
Laikipia,2010,female,secondary,6583
Garissa,2013,female,secondary,3267
Lamu,2020,female,secondary,9783
Laikipia,2018,female,secondary,4928
Wajir,2016,female,secondary,2606
Makueni,2021,male,secondary,5906
 ,2014,female,primary,3273
Isiolo,2018,female,secondary,7611
Kitui,2020,male,secondary,913
Murang'a,2018,male,secondary,2011
Migori,2020,female,secondary,1442
Samburu,2018,male,secondary,5546
Murang'a,2014,female,primary,1829
Kajiado,2022,female,secondary,8767
Busia,2022,female,secondary,6468
Wajir,2015,female,primary,929
Machakos,2018,male,primary,3699
Busia,2010,female,primary,9655
Murang'a,2014,female,primary,1054
Nakuru,2014,male,secondary,5744
Mombasa,2011,female,secondary,1900
Narok,2022,male,primary,9649
Homa Bay,2015,male,secondary,6980
Homa Bay,2022,female,secondary,7069
Nakuru,2022,female,primary,9591
Siaya,2014,male,secondary,3415
Kisumu,2016,male,primary,442
Uasin Gishu,2017,male,secondary,6218
Samburu,2022,male,primary,4652
Homa Bay,2019,male,primary,7939
Kirinyaga,2021,female,secondary,7833
Garissa,2017,male,secondary,9370
Busia,2013,female,primary,4458
Bomet,2015,male,secondary,6591
Marsabit,2014,male,secondary,2309
Vihiga,2012,female,secondary,6268
Uasin Gishu,2017,female,secondary,4340
Vihiga,2016,female,secondary,4009
Nairobi,2017,female,secondary,6628
Uasin Gishu,2014,male,primary,2169
Isiolo,2015,male,secondary,2172
Mandera,2021,male,primary,5668
Mombasa,2010,female,primary,6313
Nyeri,2022,male,primary,8315
West Pokot,2011,male,primary,8036
Tana River,2016,female,secondary,6789
Makueni,2020,female,secondary,785
Kisumu,2018,male,primary,6139
Migori,2010,female,secondary,6344
Mombasa,2019,female,secondary,2416
Siaya,2010,female,primary,8988
Isiolo,2013,male,secondary,4154
Kiambu,2011,female,primary,5619
Mandera,2010,male,primary,1936
Nairobi,2016,male,primary,3807
Kericho,2020,female,primary,7151
Turkana,2021,male,primary,3236
Nyandarua,2020,female,secondary,2352
Machakos,2017,male,secondary,8556
Elgeyo Marakwet,2015,male,primary,4916
Homa Bay,2019,female,secondary,5498
Embu,2020,male,primary,946
Nyeri,2012,female,primary,9569
Taita Taveta,2011,male,secondary,1439
Nyeri,2011,female,primary,7730
Vihiga,2013,male,primary,4857
Taita Taveta,2020,female,secondary,340
Vihiga,2020,male,primary,382
Nairobi,2012,male,primary,9748
Kericho,2010,female,primary,8491
Kajiado,2014,female,secondary,138
Homa Bay,2012,female,primary,358
Kajiado,2017,male,primary,4931
Murang'a,2010,male,secondary,9714
Busia,2020,female,secondary,3456
Bungoma,2014,female,primary,1627
Trans Nzoia,2021,female,secondary,9495
Bomet,2016,male,secondary,6626
Kilifi,2020,female,primary,5004
Turkana,2018,female,secondary,9326
Kericho,2013,female,secondary,6652
 ,2015,female,primary,6416
Makueni,2012,female,primary,3170
Embu,2020,male,secondary,3835
Nakuru,2015,male,primary,8017
Tharaka-Nithi,2021,female,primary,2151
Nyeri,2022,male,primary,9429
Nyeri,2020,female,primary,2834
Wajir,2014,male,secondary,9190
Nyandarua,2015,female,secondary,2567
Trans Nzoia,2014,female,secondary,1307
Trans Nzoia,2011,male,secondary,8848
Trans Nzoia,2011,female,primary,2660
Samburu,2014,female,secondary,3730
Kakamega,2010,male,primary,6207
Migori,2022,female,primary,3162
West Pokot,2017,female,secondary,1140
Kajiado,2015,female,primary,8458
Makueni,2012,female,secondary,1708
Kisumu,2015,female,primary,3630
Vihiga,2017,male,primary,3211
Nairobi,2016,male,primary,6538
Garissa,2015,female,primary,9702
Bomet,2022,male,primary,7684
Kericho,2014,female,primary,1207
Tana River,2014,female,secondary,1960
Wajir,2012,male,primary,557
Nakuru,2012,male,secondary,882
Garissa,2010,male,secondary,5867
Turkana,2012,female,secondary,6963
Narok,2015,female,primary,7166
Migori,2021,male,primary,7929
Marsabit,2014,male,primary,5347
Nairobi,2022,male,primary,7269
Vihiga,2021,female,secondary,9802
Kilifi,2018,male,primary,8125
Garissa,2017,male,secondary,2454
Kirinyaga,2010,male,secondary,4494
Bomet,2012,male,primary,1946
Mandera,2019,male,primary,2808
Taita Taveta,2022,female,secondary,6642
Trans Nzoia,2019,male,primary,3825
Busia,2015,male,primary,3536
Kajiado,2021,male,primary,6068
Homa Bay,2010,female,primary,3802
Bungoma,2022,male,primary,4699
Nyandarua,2015,male,primary,1970
Makueni,2011,male,primary,5806
Busia,2018,male,secondary,6142
 ,2013,female,primary,2819
Bomet,2022,male,secondary,9094
Migori,2013,female,primary,364
Nairobi,2022,male,secondary,4258
Kajiado,2013,female,secondary,3119
Mandera,2019,male,secondary,1863
Turkana,2011,female,primary,115
Samburu,2020,female,primary,7084
Garissa,2011,male,primary,8016
Kitui,2014,male,secondary,2384
Siaya,2010,female,primary,3935
Kisumu,2020,male,primary,7742
Taita Taveta,2020,male,primary,5442
 ,2012,female,secondary,2490
Machakos,2021,female,secondary,6980
Kajiado,2021,female,primary,9134
Samburu,2016,female,secondary,7661
Nairobi,2011,female,primary,1724
Kiambu,2012,male,primary,8182
West Pokot,2014,female,secondary,2767
Kiambu,2017,female,primary,1137
Machakos,2011,male,secondary,4117
Tana River,2020,male,secondary,3420
Marsabit,2016,male,secondary,5845
Nakuru,2017,female,secondary,4778
Elgeyo Marakwet,2010,female,secondary,3906
Kisumu,2010,male,primary,3637
Kericho,2011,male,primary,2953
Busia,2019,female,secondary,5929
Bungoma,2022,male,secondary,276
Garissa,2015,female,primary,1999
Garissa,2013,female,primary,1227
Busia,2022,female,primary,6337
Mandera,2021,female,primary,3735
Kisumu,2020,male,secondary,9501
Isiolo,2014,male,primary,4152
Mandera,2010,female,secondary,7901
Kitui,2022,female,secondary,7470
Kajiado,2013,male,secondary,7537
Kitui,2021,female,primary,2841
Murang'a,2012,male,secondary,4208
Nairobi,2016,female,secondary,8733
Nakuru,2018,male,primary,1088
Kericho,2013,female,secondary,3363
Mombasa,2011,female,primary,24
Samburu,2013,male,primary,9764
Laikipia,2014,male,primary,6144
Lamu,2011,male,secondary,5668
Bomet,2018,female,primary,4236
Kiambu,2012,female,primary,9959
Siaya,2010,female,primary,8068
Garissa,2020,female,secondary,2235
Isiolo,2019,male,primary,7295
Makueni,2015,male,secondary,8392
Kirinyaga,2016,male,secondary,8448
Kisumu,2011,female,primary,3747
Nyeri,2010,male,primary,3175
Murang'a,2013,male,secondary,4897
Uasin Gishu,2020,female,secondary,5037
Nyeri,2012,male,secondary,7427
Turkana,2017,male,secondary,8605
Kakamega,2019,female,secondary,2014
Vihiga,2019,male,primary,1381
Machakos,2011,male,secondary,1098
Uasin Gishu,2010,female,primary,3426
Kakamega,2021,female,secondary,3655
Lamu,2022,male,primary,7938
Narok,2019,female,secondary,9101
Siaya,2016,male,secondary,187
Busia,2014,male,secondary,2092
Turkana,2010,female,primary,2130
Wajir,2019,male,primary,5242
Makueni,2018,male,secondary,8549
Homa Bay,2013,male,primary,5647
Lamu,2020,female,secondary,5185
West Pokot,2016,female,secondary,5776
Embu,2014,male,primary,7913
Marsabit,2018,male,primary,7547
Laikipia,2013,female,secondary,7823
Kisumu,2021,male,secondary,7355
Homa Bay,2018,male,secondary,6465
Kirinyaga,2019,male,primary,1497
Taita Taveta,2017,male,secondary,5409
Tharaka-Nithi,2020,male,primary,2951
Homa Bay,2022,male,primary,1238
Kitui,2010,female,primary,9165
Elgeyo Marakwet,2010,male,secondary,4727
Machakos,2022,female,secondary,5686
Bomet,2018,female,primary,9242
Nakuru,2019,male,secondary,3701
Kiambu,2014,male,primary,2780
Embu,2010,female,secondary,7398
Embu,2013,female,secondary,1588
Taita Taveta,2013,male,secondary,2368
Kajiado,2021,male,primary,5789
Kilifi,2010,female,secondary,436
Trans Nzoia,2018,female,primary,2828
Nyeri,2011,male,secondary,1556
Kilifi,2013,male,primary,7570
Homa Bay,2011,female,primary,7480
Kiambu,2020,female,primary,9496
Kajiado,2019,male,secondary,182
Nyandarua,2019,male,secondary,7190
Kiambu,2016,male,secondary,6687
Samburu,2018,male,secondary,5565
Bomet,2017,female,primary,7241
Trans Nzoia,2022,male,secondary,7651
Nairobi,2015,female,secondary,5575
Homa Bay,2012,male,secondary,1589
Murang'a,2010,female,primary,9779
Nakuru,2021,male,primary,8851
Kakamega,2011,male,primary,159
Vihiga,2013,female,primary,6555
Mandera,2011,female,primary,9203
Uasin Gishu,2019,female,secondary,8244
Marsabit,2017,male,primary,6846
Trans Nzoia,2010,male,secondary,2307
Marsabit,2015,male,secondary,1228
Machakos,2019,female,secondary,7226
Tharaka-Nithi,2018,female,secondary,5590
Busia,2011,male,secondary,6919
Uasin Gishu,2013,male,secondary,5585
Tharaka-Nithi,2018,male,secondary,9227
Bungoma,2014,female,primary,6046
Siaya,2013,male,secondary,4945
Kitui,2016,male,primary,7927
West Pokot,2013,male,secondary,7758
Murang'a,2014,female,primary,5086
Murang'a,2012,male,secondary,9456
Murang'a,2012,male,primary,7161
West Pokot,2013,male,primary,1884
Kajiado,2019,male,secondary,1809
Uasin Gishu,2016,male,secondary,3167
Narok,2012,male,primary,6352
Migori,2022,male,primary,9009
Kisumu,2011,female,primary,6056
Vihiga,2012,male,primary,2437
Uasin Gishu,2012,male,primary,6468
Machakos,2014,female,secondary,9080
Mandera,2011,female,secondary,5951
Machakos,2012,female,secondary,5276
Migori,2011,male,primary,8859
Samburu,2011,female,primary,7818
Tharaka-Nithi,2019,female,primary,4728
Tharaka-Nithi,2013,female,secondary,2624
Murang'a,2021,female,primary,5738
Laikipia,2021,male,secondary,4232
Nyeri,2016,male,primary,5793
Laikipia,2010,male,primary,4523
Uasin Gishu,2016,male,secondary,9010
Trans Nzoia,2013,male,primary,9298
Murang'a,2019,female,secondary,8389
Nyeri,2017,female,secondary,6091
Kericho,2012,male,secondary,8662
Machakos,2016,female,secondary,6361
Isiolo,2011,female,secondary,1948
Elgeyo Marakwet,2015,male,primary,7094
Makueni,2010,female,secondary,6318
Nairobi,2012,female,primary,3796
Bomet,2011,male,primary,234
Nyandarua,2013,male,secondary,9120
Narok,2010,male,secondary,3607
Homa Bay,2022,male,primary,8043
Nakuru,2022,male,primary,522
Busia,2020,female,primary,4888
Tana River,2021,female,secondary,9821
West Pokot,2018,male,secondary,5832
Murang'a,2016,male,secondary,7122
Marsabit,2016,female,primary,5842
Tana River,2017,female,primary,1316
Kakamega,2022,male,secondary,1124
